V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_7,Q11_8,Q11_8_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_6lMYaNNpbAp0AeN,Default Response Set,Anonymous,,,188.84.137.72,0,05MAY16:18:12:00,05MAY16:18:21:00,1,600779,2,0,1,,0,,,,,,,,1,4,1,1,3,1,3,5,5,5,1,5,,5,6,6,1,6,3,1,1,7,1,7,2,1,7,7,7,7,5,7,7,7,7,7,1,5,7,4,1,7,4,7,2,7,7,7,5,6,5,4,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,3,1,3,2,1,1,3,7,7,7,7,7,7,5,5,5,7,7,7,1,2,1,4,3,19,2,,39.46980286,-0.37739563,-1,7,7,7,7,1,7,79,3,3,20,87,26,-5.35462,-2.85958,-4.56136,-1.15838,-1.899690635,-1.014510338,-1.61826103,-0.410965416,0,0,0,0,1
R_09yPGnehdM95wnX,Default Response Set,Anonymous,,,85.155.193.11,0,05MAY16:16:54:00,05MAY16:18:31:00,1,600455,2,0,1,,0,,,,,,,,1,4,1,2,1,1,2,4,5,5,3,5,,7,7,4,5,6,7,3,4,5,4,7,4,4,5,4,6,5,5,4,7,7,2,5,4,4,4,3,1,6,6,6,2,7,7,3,4,4,6,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,1,2,1,1,1,4,4,4,4,4,4,4,3,3,3,3,3,3,2,1,3,4,2,19,4,,28.09440613,-15.45910645,-1,3,5,4,4,4,4,59,4,4,25,76,28,-2.04347,-0.180828,-0.945465,0.769256,-0.724974101,-0.064153434,-0.335428286,0.272913562,0,0,0,0,1
R_aXgGlm5OUCgojvD,Default Response Set,Anonymous,,,88.20.40.160,0,05MAY16:18:21:00,05MAY16:18:31:00,1,600799,2,0,1,,0,,,,,,,,1,6,2,1,1,1,2,5,5,5,2,5,,6,7,5,1,5,6,1,2,5,5,7,3,1,5,7,7,7,5,1,5,6,6,7,1,6,6,3,3,6,4,6,2,5,7,7,3,4,6,5,6,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,3,1,3,2,3,1,3,7,7,7,7,7,7,4,4,4,4,4,4,1,1,6,2,1,37,2,,43.26269531,-2.925292969,-1,7,7,6,7,7,7,83,5,2,23,84,24,-4.66027,-5.84374,-4.53534,-1.23643,-1.653351924,-2.07321867,-1.609029759,-0.438655683,0,0,0,0,1
R_25jtiZKMuB3Ic2p,Default Response Set,Anonymous,,,85.57.4.107,0,05MAY16:18:21:00,05MAY16:18:31:00,1,600802,2,0,1,1,0,,,,,,1,,0,3,1,1,1,2,1,5,5,5,3,5,,1,6,4,2,7,7,1,2,2,7,1,6,2,5,7,7,7,3,1,7,4,4,7,3,5,7,7,1,7,7,7,2,7,7,1,4,6,7,2,6,,5,C,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,1,1,4,3,3,1,4,1,3,1,6,2,,36.72019958,-4.420303345,-1,6,7,6,6,7,5,84,4,3,19,65,34,-5.22401,-5.59732,-4.9752,-0.284202,-1.853353343,-1.985794769,-1.765081528,-0.100828047,0,0,0,0,1
R_afJJmo3YQnFW2ax,Default Response Set,Anonymous,,,85.48.103.226,0,05MAY16:18:29:00,05MAY16:18:37:00,1,600824,2,0,1,,0,,,,,,,,1,3,2,5,1,1,3,5,5,5,3,5,,6,5,5,3,7,4,5,5,4,3,2,3,3,4,3,3,4,5,4,6,5,4,5,5,2,6,4,5,6,5,6,2,6,5,6,3,4,6,5,1,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,2,2,1,2,1,1,1,4,5,3,4,5,4,4,4,5,4,4,3,5,2,4,3,5,2,7,2,,40.34579468,-3.824905396,-1,5,3,3,5,4,3,54,5,6,27,69,26,-3.31537,-0.237337,-1.61933,1.54134,-1.176213689,-0.08420147,-0.574499411,0.546830431,0,0,0,0,1
R_8CkS7iaMZVK9A8Z,Default Response Set,Anonymous,,,188.78.185.47,0,05MAY16:18:30:00,05MAY16:18:37:00,1,600826,2,0,1,,0,,,,,,,,1,3,1,1,1,1,4,5,5,5,3,5,,7,7,3,2,6,7,1,3,7,7,7,5,3,7,7,7,7,7,3,7,7,6,7,3,2,7,6,1,7,5,7,2,7,7,5,3,3,6,6,6,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,2,3,1,10,4,,40.41650391,-3.702606201,-1,6,7,5,5,5,5,82,5,6,30,87,30,-4.70449,-5.38936,-3.76539,-0.485959,-1.669040118,-1.912015553,-1.335869982,-0.172406587,0,0,0,0,1
R_4YPKh7EVWtFiVG5,Default Response Set,Anonymous,,,81.36.225.228,0,05MAY16:18:34:00,05MAY16:18:42:00,1,600836,2,0,1,,0,,,,,,,,1,5,1,1,2,1,3,3,5,5,4,5,,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,7,5,4,5,4,6,5,4,4,4,4,4,4,4,4,2,4,5,4,4,4,4,4,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,3,1,3,3,3,1,5,0,0,0,0,0,0,2,2,2,2,2,2,1,2,1,5,2,21,2,,28.09970093,-15.41340637,-1,4,4,3,4,4,4,51,4,4,21,67,23,-4.33092,-1.9311,-4.69872,-1.4703,-1.53650645,-0.685107923,-1.666993061,-0.521627145,0,0,0,0,1
R_8DiYShOlw8M6PKR,Default Response Set,Anonymous,,,77.27.125.133,0,05MAY16:18:39:00,05MAY16:18:47:00,1,600844,2,0,1,,0,,,,,,,,1,4,3,2,1,2,3,5,5,5,3,5,,4,5,3,2,2,6,3,2,3,7,5,4,1,7,7,7,7,5,1,3,5,3,3,3,3,7,3,2,7,4,7,2,5,6,4,4,5,6,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,2,1,1,2,1,1,3,7,7,7,7,7,7,3,4,3,3,3,3,2,2,3,2,1,16,5,,43.37130737,-8.395996094,-1,6,5,6,7,7,5,85,4,5,23,66,16,-5.077,-0.492126,-1.04097,-0.452894,-1.801197724,-0.174594491,-0.369311167,-0.160675919,0,0,0,0,1
R_dd309UxTIFIbGkJ,Default Response Set,Anonymous,,,83.49.209.160,0,05MAY16:18:38:00,05MAY16:18:47:00,1,600842,2,0,1,,0,,,,,,,,1,3,2,1,1,2,3,5,5,5,3,5,,7,7,7,1,6,7,0,2,2,6,7,4,3,6,7,6,7,4,5,5,7,7,6,4,6,6,5,3,6,4,6,2,7,6,7,4,6,5,2,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,2,2,3,2,1,1,5,0,0,0,0,0,0,4,3,4,5,4,2,2,4,2,5,2,5,2,,39.98750305,-0.039199829,-1,7,8,6,5,3,4,76,4,2,17,92,25,-4.70151,-0.196201,-2.21831,-1.14446,-1.667982886,-0.069607405,-0.787003136,-0.406026935,0,0,0,0,1
R_3eINcP1qMIxgXqJ,Default Response Set,Anonymous,,,83.50.120.235,0,05MAY16:18:35:00,05MAY16:18:51:00,1,600837,2,0,1,,0,,,,,,,,1,4,3,1,1,1,3,5,5,5,3,5,,6,5,3,5,7,4,4,3,4,5,3,7,4,4,5,5,7,6,3,7,7,6,7,5,2,5,5,3,5,7,3,2,4,5,5,1,3,6,6,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,2,1,2,2,5,0,0,0,0,0,0,2,2,2,2,2,2,2,4,2,4,1,11,4,,41.11669922,1.25,-1,3,4,5,4,5,3,56,7,6,31,70,35,-1.89105,-0.512322,-0.927193,2.09265,-0.670899144,-0.181759547,-0.328945819,0.742421985,0,0,0,0,1
R_d7tYEIuFHTABWFD,Default Response Set,Anonymous,,,83.41.72.158,0,05MAY16:18:48:00,05MAY16:18:56:00,1,600855,2,0,1,,0,,,,,,,,1,3,1,1,3,1,2,5,5,5,3,5,,4,6,5,4,4,5,4,4,5,4,5,3,4,5,5,5,7,5,4,5,5,5,6,4,4,6,5,3,6,5,5,2,5,5,6,3,4,4,4,1,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,3,3,3,2,3,1,4,6,6,6,6,6,6,4,4,4,4,4,4,2,4,1,2,1,9,4,,42.00959778,-4.524093628,-1,4,4,4,4,4,4,60,5,4,22,75,23,-5.61095,-3.56011,-4.50735,-2.03043,-1.990630366,-1.263041566,-1.599099579,-0.720347822,0,0,0,0,1
R_bIsPqprGpFoXzJX,Default Response Set,Anonymous,,,95.17.57.181,0,05MAY16:18:51:00,05MAY16:19:05:00,1,600861,2,0,1,,0,,,,,,,,1,5,3,1,1,1,3,5,5,5,3,5,,7,7,4,3,7,5,2,4,3,5,4,5,4,5,5,4,7,6,4,7,7,4,7,7,2,7,1,1,6,7,7,2,6,5,1,2,4,6,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,1,3,3,2,3,1,5,0,0,0,0,0,0,1,1,1,1,3,3,1,1,5,4,3,25,2,,38.34620667,-0.487701416,-1,5,6,4,4,4,1,63,6,6,30,66,33,-4.83314,-4.67356,-3.89225,-1.31229,-1.71468205,-1.658066897,-1.380876864,-0.46556899,0,0,0,0,1
R_daIoX6tcUQUVvnL,Default Response Set,Anonymous,,,188.87.247.88,0,05MAY16:18:45:00,05MAY16:19:07:00,1,600850,2,0,1,,0,,,,,,,,1,7,1,2,1,1,3,5,5,5,3,5,,2,6,6,2,6,6,2,3,5,7,6,5,2,7,6,6,6,6,2,6,7,6,7,2,2,6,6,1,6,7,7,2,7,7,1,2,5,7,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,1,3,3,3,1,1,5,0,0,0,0,0,0,7,7,7,7,6,7,2,6,1,2,1,48,1,,43.46470642,-3.804397583,-1,6,6,5,6,6,6,80,6,6,28,77,31,-4.72278,-2.25762,-4.25236,-1.70955,-1.675528971,-0.800949381,-1.508635248,-0.606507301,0,0,0,0,1
R_3WUUoIDxLcR45uJ,Default Response Set,Anonymous,,,31.4.213.211,0,05MAY16:19:02:00,05MAY16:19:14:00,1,600870,0,0,1,1,0,,,,,,,,0,4,2,2,1,2,5,5,5,5,3,5,,4,4,6,4,6,6,4,4,4,4,4,2,5,4,5,5,7,5,4,7,6,4,5,4,4,4,6,2,4,3,5,2,6,6,4,4,2,4,3,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,3,1,1,3,2,3,3,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,3,2,1,13,2,,40.41720581,-3.684005737,-1,4,4,4,3,4,4,54,4,4,20,71,23,-5.26532,-5.67475,-2.49478,-0.680323,-1.868009139,-2.013265074,-0.885088055,-0.241362269,0,0,0,0,1
R_0OIEumQXp9vkFEN,Default Response Set,Anonymous,,,79.158.103.180,0,05MAY16:19:10:00,05MAY16:19:19:00,1,600878,2,0,1,,0,,,,,,,,1,5,1,1,2,1,4,5,5,5,3,5,,4,6,5,1,5,4,1,1,1,7,6,4,1,7,7,7,7,2,1,6,6,6,6,3,6,7,4,2,6,4,7,2,6,7,6,2,6,4,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,1,1,3,2,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,6,1,2,1,22,6,,41.54330444,2.109405518,-1,7,7,7,7,7,5,88,6,2,20,76,25,-5.22158,-3.45175,-3.73673,-0.597548,-1.852491237,-1.224598039,-1.325702102,-0.211995686,0,0,0,0,1
R_a9jlPtCCUQKwtzD,Default Response Set,Anonymous,,,46.28.160.200,0,05MAY16:19:15:00,05MAY16:19:23:00,1,600889,2,0,1,,0,,,,,1,,,0,4,1,1,1,1,3,5,5,5,3,5,,4,5,4,4,4,4,3,4,4,5,4,3,4,4,4,5,4,5,4,5,5,5,4,4,3,5,4,4,5,4,4,2,5,4,3,3,4,4,4,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,2,1,3,1,3,3,5,0,0,0,0,0,0,2,3,3,3,3,3,1,1,4,4,3,19,5,,38.29310608,-0.588195801,-1,4,5,4,4,4,4,57,5,5,23,63,20,-3.05481,-2.05053,-3.05189,-1.17028,-1.083773256,-0.72747882,-1.08273731,-0.415187251,0,0,0,0,1
R_bkfm5801m7REgND,Default Response Set,Anonymous,,,188.78.229.112,0,05MAY16:19:26:00,05MAY16:19:29:00,1,600905,2,0,1,,0,,,,,,,,1,3,1,2,1,2,1,5,5,5,2,5,,6,7,1,7,6,1,6,6,5,5,3,0,5,6,6,7,7,6,6,6,6,5,5,6,6,5,3,3,5,6,6,2,6,5,2,7,1,7,5,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,1,2,1,1,1,4,1,4,3,3,3,3,4,2,4,3,5,2,1,4,4,6,1,5,2,,37.38240051,-5.976104736,-1,1,2,2,3,2,2,52,1,2,21,61,23,-2.96119,-1.95747,-2.04738,0.614835,-1.050559127,-0.694463366,-0.726361275,0.218128699,0,0,0,0,1
R_8ubSe008kThcIcd,Default Response Set,Anonymous,,,188.77.166.177,0,05MAY16:19:34:00,05MAY16:19:45:00,1,600915,2,0,1,,0,,,,,,,,1,5,1,1,2,2,3,5,5,5,3,5,,6,7,3,5,6,6,2,3,3,7,7,2,2,5,7,6,7,7,2,6,6,7,7,2,2,6,6,1,7,5,5,2,6,7,7,2,3,7,7,1,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,2,1,1,3,3,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,2,3,2,26,2,,41.11669922,1.25,-1,3,6,5,6,6,6,75,6,6,33,82,26,-5.42496,-2.79663,-4.40047,-0.0941193,-1.924645579,-0.992177189,-1.56118112,-0.033391268,0,0,0,0,1
R_5pdOnmvJVHk6hbn,Default Response Set,Anonymous,,,85.155.107.138,0,05MAY16:19:41:00,05MAY16:19:50:00,1,600923,0,0,1,,0,,,,,,,,1,7,1,1,1,1,4,2,5,5,3,5,,7,0,3,1,6,4,2,1,6,7,4,6,1,7,6,7,7,6,1,6,7,7,7,2,2,7,4,2,6,5,7,2,6,7,7,3,4,6,4,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,4,4,5,5,3,5,1,1,5,3,1,49,2,,28.44909668,-16.30369568,-1,7,6,7,7,7,6,87,5,6,27,75,30,-3.85843,-4.19934,-3.75021,-3.20119,-1.36887834,-1.489825024,-1.330484482,-1.135705366,0,0,0,0,1
R_eJuABYiaWstB0s5,Default Response Set,Anonymous,,,88.7.170.32,0,05MAY16:19:44:00,05MAY16:19:55:00,1,600925,2,0,1,,0,,,,,,,,1,5,1,1,1,1,5,5,5,5,3,5,,4,5,4,5,3,6,3,4,4,3,5,5,4,3,3,3,5,4,5,6,4,4,4,3,5,5,6,3,5,2,5,2,4,5,4,4,2,6,2,6,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,1,3,2,3,1,4,4,4,4,4,4,4,1,1,2,2,2,3,1,1,7,3,1,24,4,,40.41650391,-3.702606201,-1,3,5,4,4,3,5,51,4,3,19,65,20,-4.1638,-6.49779,-6.46827,0.193466,-1.477216286,-2.305259909,-2.294786922,0.068637093,0,0,0,0,1
R_bsKdDzi6CK4nBDD,Default Response Set,Anonymous,,,77.230.211.141,0,05MAY16:19:55:00,05MAY16:20:08:00,1,600934,2,0,1,,0,,,,,,,,1,4,2,2,3,3,5,5,5,5,3,5,,5,5,4,3,3,5,3,3,3,5,5,2,3,5,5,6,6,6,3,4,5,5,5,4,4,6,4,3,6,3,6,2,4,5,5,5,4,5,4,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,1,1,3,2,1,1,5,0,0,0,0,0,0,2,3,3,3,3,3,2,6,3,5,1,13,1,,37.18519592,-5.780899048,-1,5,5,5,5,5,4,68,3,4,22,68,17,-5.38812,-3.15429,-4.49028,-0.436571,-1.911575631,-1.119066371,-1.593043552,-0.154884911,0,0,0,0,1
R_033uI5NsZsnZ24J,Default Response Set,Anonymous,,,88.20.7.48,0,05MAY16:20:06:00,05MAY16:20:15:00,1,600941,2,0,1,,0,,,,,,,,1,7,1,1,1,1,4,5,5,5,3,5,,2,7,3,4,5,5,2,2,5,6,6,5,3,6,7,6,7,6,3,5,7,6,7,3,3,6,2,1,6,4,6,2,6,7,3,3,5,7,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,3,3,1,3,3,3,3,1,3,2,2,2,2,3,3,3,3,3,3,3,3,1,1,6,2,1,49,3,,42.8500061,-2.666702271,-1,4,6,6,5,5,5,74,5,5,29,72,26,-3.70376,-4.74657,-3.54923,-1.93364,-1.314005137,-1.683969092,-1.259181603,-0.686009054,0,0,0,0,1
R_9WY7qhFms7XDirb,Default Response Set,Anonymous,,,83.33.255.13,0,05MAY16:20:11:00,05MAY16:20:18:00,1,600947,2,0,1,,0,,,,,,,,1,7,2,1,1,1,1,1,5,5,3,5,,6,6,3,2,7,2,2,4,6,6,3,6,2,5,6,6,4,6,2,7,6,6,6,2,2,6,6,2,6,4,6,2,5,6,2,2,5,6,5,1,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,2,1,1,1,2,1,1,3,3,4,5,4,6,6,5,2,3,4,5,5,1,1,6,4,3,42,5,,43.40620422,-7.303695679,-1,6,6,4,6,6,6,75,6,6,29,68,30,-5.95145,-0.670525,-4.97325,0.693941,-2.111431592,-0.237886174,-1.764389714,0.246193608,0,0,0,0,1
R_1NVwdO1UEWlHhHf,Default Response Set,Anonymous,,,95.17.160.117,0,05MAY16:20:32:00,05MAY16:20:40:00,1,600955,2,0,1,,0,,,,,,,,1,6,2,3,2,3,4,5,5,5,3,5,,4,7,4,1,4,6,1,1,3,7,6,3,1,7,7,7,7,3,2,6,4,6,6,1,5,7,4,2,7,3,6,2,5,7,7,4,4,4,4,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,6,4,4,5,5,4,1,6,1,3,2,33,1,,38.53819275,-0.130996704,-1,7,7,7,7,6,7,89,4,3,18,76,22,-6.18288,-4.72076,-5.2721,0.0164573,-2.1935374,-1.674812323,-1.87041452,0.005838655,0,0,0,0,1
R_9H9H59AjBTSMbzf,Default Response Set,Anonymous,,,83.51.249.237,0,05MAY16:20:41:00,05MAY16:20:52:00,1,600958,2,0,1,,0,,,,,,,,1,5,2,1,1,1,2,5,5,5,3,5,,5,6,5,2,6,6,1,2,6,6,6,5,2,6,7,7,7,5,1,6,6,6,6,2,5,7,3,3,7,4,7,2,5,4,5,3,3,6,5,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,1,3,2,3,1,4,3,2,3,3,5,4,4,4,4,3,4,4,1,1,5,2,1,25,4,,41.61669922,0.622192383,-1,6,7,6,6,7,6,85,5,3,24,76,27,-4.96547,-6.45192,-4.58482,-0.431185,-1.761629557,-2.288986334,-1.626584075,-0.152974087,0,0,0,0,1
R_0NYWqrZP46RyTHL,Default Response Set,Anonymous,,,83.40.186.79,0,05MAY16:21:09:00,05MAY16:21:26:00,1,600968,2,0,1,,0,,,,,,,,1,4,2,1,2,1,5,5,5,5,3,5,,6,5,4,3,2,3,3,3,6,5,3,2,2,5,7,6,5,4,2,4,5,6,6,3,5,7,3,2,5,4,5,2,6,5,3,5,4,5,5,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,3,3,2,3,4,3,1,2,3,4,1,16,1,,41.65519714,-4.723693848,-1,5,5,5,6,6,5,72,3,3,20,66,18,-2.68692,-1.50938,-3.04275,1.44238,-0.953254715,-0.53549179,-1.079494657,0.511721799,0,0,0,0,1
R_9vMZqkeq0v0C16d,Default Response Set,Anonymous,,,47.63.164.190,0,05MAY16:22:27:00,05MAY16:22:39:00,1,600978,2,0,1,,0,,,,,,,,1,4,1,2,1,1,5,5,5,5,3,5,,6,6,4,2,6,4,2,2,6,6,6,4,2,5,5,6,4,4,2,5,6,4,6,2,4,6,4,6,6,4,4,2,5,6,6,2,3,6,6,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,1,3,3,3,3,3,3,5,0,0,0,0,0,0,2,2,4,4,4,4,1,1,3,4,3,19,2,,41.542099,2.444503784,-1,6,6,6,6,6,6,74,6,4,26,76,25,-1.637,-6.15009,-2.89982,-2.06902,-0.580768303,-2.181904296,-1.028786524,-0.734038628,0,0,0,0,1
R_0lxJYkz2ChosZPD,Default Response Set,Anonymous,,,88.0.156.128,0,05MAY16:23:26:00,05MAY16:23:35:00,1,600988,2,0,1,,0,,,,,,,,1,6,1,1,1,1,3,5,5,5,1,5,,2,7,4,6,6,6,3,5,4,4,4,6,5,4,5,5,7,5,6,7,6,7,6,6,3,5,5,1,3,6,5,2,6,6,5,3,4,6,5,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,6,3,2,1,34,2,,41.38879395,2.158996582,-1,2,5,3,3,2,2,48,5,5,26,74,31,-1.92276,1.24281,0.165989,0.88597,-0.682149091,0.440919154,0.058888913,0.314320888,0,0,0,0,1
R_d4LyfOC1zS4FqHH,Default Response Set,Anonymous,,,195.57.113.2,0,06MAY16:00:03:00,06MAY16:00:10:00,1,600993,2,0,1,,0,,,,,,,,1,5,2,1,4,1,4,5,5,5,4,5,,5,7,7,1,7,7,1,1,5,1,6,5,1,1,1,7,7,5,1,5,5,5,7,5,4,7,4,6,1,1,7,2,5,5,7,3,4,4,3,1,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,2,2,1,1,1,5,0,0,0,0,0,0,5,6,7,5,7,7,1,1,4,4,3,23,5,,41.06719971,1.060806274,-1,7,7,7,7,7,3,63,5,4,21,85,25,-0.205339,0.374618,-1.71618,-0.361471,-0.072849348,0.132905473,-0.608859466,-0.128241233,0,0,0,0,1
R_8tXxzeTqkiTjJWt,Default Response Set,Anonymous,,,92.59.187.112,0,06MAY16:00:38:00,06MAY16:00:49:00,1,601007,0,0,1,,0,,,,,,,,1,5,1,1,1,1,3,3,5,5,2,5,,7,7,5,1,6,6,1,1,2,7,7,5,7,7,7,7,4,5,1,5,5,4,6,2,5,7,3,3,5,3,3,2,3,5,6,1,5,6,5,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,3,2,1,3,3,3,1,5,0,0,0,0,0,0,5,5,4,5,4,3,1,1,5,2,2,30,4,,41.38879395,2.158996582,-1,7,7,7,1,7,6,78,7,3,26,72,25,-4.7125,-2.57415,-1.52847,-1.04139,-1.671881874,-0.913246626,-0.542264464,-0.369460173,0,0,0,0,1
R_5uUBmT93aUxYcS1,Default Response Set,Anonymous,,,79.109.34.40,0,06MAY16:00:42:00,06MAY16:00:53:00,1,601009,2,0,1,,0,,,,,,,,1,7,1,1,1,2,5,5,5,5,2,5,,6,6,3,2,3,5,2,3,6,4,6,3,2,5,5,6,7,4,7,4,7,7,6,2,6,6,4,3,6,4,5,2,7,5,6,4,3,6,5,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,2,1,2,1,1,5,0,0,0,0,0,0,3,5,5,4,3,3,1,6,2,3,1,46,1,,42.6000061,-5.570297241,-1,6,6,5,6,1,6,67,4,2,21,81,20,-1.0604,-1.00357,-2.22885,-0.116428,-0.376204465,-0.356042545,-0.790742475,-0.041305859,0,0,0,0,1
R_0AkWNrTNYJN73Mh,Default Response Set,Anonymous,,,85.58.112.183,0,06MAY16:01:15:00,06MAY16:01:22:00,1,601025,2,0,1,,0,,,,,,,,1,5,2,1,1,1,3,5,5,5,2,5,,3,7,5,4,7,6,7,3,4,7,7,6,7,6,6,6,7,6,3,7,5,5,5,3,3,3,4,4,3,2,2,2,4,4,4,4,4,4,4,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,4,4,4,4,4,4,1,1,1,4,3,28,1,,41.44999695,2.247406006,-1,4,1,5,1,5,5,54,4,5,23,73,27,-3.28689,-0.790604,-2.21258,2.96904,-1.166109668,-0.28048732,-0.78497027,1.053344119,0,0,0,0,1
R_7ZAO8K9bJZuAY6N,Default Response Set,Anonymous,,,85.59.218.209,0,06MAY16:01:26:00,06MAY16:01:32:00,1,601038,2,0,1,,0,,,,,,,,1,5,1,1,1,1,5,3,5,5,4,5,,5,6,4,3,6,3,3,3,4,5,4,3,3,5,6,5,5,4,5,5,5,4,6,3,4,5,5,2,5,3,6,2,5,4,7,2,3,6,4,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,3,3,3,3,3,3,3,5,0,0,0,0,0,0,3,3,3,2,3,2,2,1,4,4,3,26,5,,39.58329773,-0.449996948,-1,5,5,5,5,3,5,65,6,4,24,66,23,-3.17246,-3.68394,-2.24714,-3.7951,-1.125512651,-1.306973477,-0.797231328,-1.346410376,0,0,0,0,1
