V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_7,Q11_8,Q11_8_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_eUHDqWLwspOtY5T,Default Response Set,Anonymous,,,62.83.61.94,0,05MAY16:18:26:00,05MAY16:18:49:00,1,600813,2,0,1,,0,,,,,,,,1,7,2,1,4,1,5,5,5,5,4,5,,3,4,4,3,1,4,3,5,4,5,5,1,2,6,7,5,6,4,3,3,4,5,5,3,4,6,5,1,6,4,7,2,4,5,3,4,4,4,5,1,,1,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,3,1,3,5,0,0,0,0,0,0,4,5,4,4,4,4,2,6,3,3,1,41,1,,40.54750061,-3.641998291,-1,5,5,3,6,5,5,71,4,4,21,61,14,-3.46026,1.4116,-4.99839,-2.11564,-1.249182316,0.509599209,-1.804459896,-0.763763439,0,1,0,0,0
R_6Maelt9zKbIzSm1,Default Response Set,Anonymous,,,2.155.3.5,0,05MAY16:18:46:00,05MAY16:18:50:00,1,600852,2,0,1,,0,,,,,,,,1,3,2,1,2,1,4,5,5,5,3,5,,4,4,4,4,4,3,4,4,5,4,5,6,5,4,5,4,3,3,5,5,3,4,5,5,4,5,4,3,4,5,0,2,5,4,4,4,4,3,3,1,,1,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,2,5,0,0,0,0,0,0,7,7,7,7,7,7,1,2,2,3,2,10,5,,38.34519958,-0.481506348,-1,4,4,4,3,3,3,47,4,4,17,59,25,-6.17438,0.214304,-5.1805,1.17508,-2.229001957,0.077365506,-1.870203103,0.424213544,0,1,0,0,0
R_8B7WtgeVpyruKTH,Default Response Set,Anonymous,,,213.143.49.0,0,05MAY16:17:53:00,05MAY16:18:53:00,1,600725,2,0,1,,0,,,,,,,,1,4,1,2,2,2,3,5,3,5,3,5,,5,7,3,1,6,5,1,2,6,7,5,3,2,6,6,6,7,2,2,6,4,6,6,3,6,6,6,2,6,2,6,2,6,5,5,4,6,3,3,1,,1,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,5,5,4,5,5,5,2,2,1,4,1,11,2,,41.38879395,2.158996582,-1,7,7,6,6,6,5,80,4,2,14,78,23,-1.41147,-0.977498,-1.74428,0.740389,-0.509552278,-0.352884817,-0.629699425,0.267286518,0,1,0,0,0
R_aVHZAMOPfjiLfrD,Default Response Set,Anonymous,,,85.137.39.4,0,05MAY16:18:12:00,05MAY16:18:58:00,1,600780,2,0,1,,0,,,,,,,,1,4,1,1,1,1,2,4,5,5,3,5,,6,7,7,1,7,7,1,1,6,7,7,1,1,7,7,7,7,2,1,7,7,7,7,1,6,7,7,2,7,7,7,2,7,7,7,7,7,1,5,6,,2,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,2,1,5,0,0,0,0,0,0,3,3,2,2,4,3,2,6,4,5,2,22,5,,36.72019958,-4.420303345,-1,7,7,7,7,7,7,91,1,2,11,98,29,-5.92851,-1.29757,-3.15835,1.00986,-2.140240865,-0.468433441,-1.140190324,0.364567765,0,1,0,0,0
R_6AmlIyHjqTPkqi1,Default Response Set,Anonymous,,,188.84.78.167,0,05MAY16:18:53:00,05MAY16:19:00:00,1,600863,2,0,1,,0,,,,,,,,1,3,3,2,4,3,3,5,5,5,4,5,,7,7,4,1,2,7,1,1,1,1,7,4,1,7,7,7,7,4,1,4,7,6,7,1,5,7,7,6,7,7,7,2,1,7,7,4,7,4,3,1,,1,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,2,2,2,3,4,2,4,5,3,1,9,3,,36.81410217,-2.572296143,-1,7,7,7,7,7,7,85,4,3,18,88,24,-4.5599,-4.12458,-3.70495,-0.657857,-1.6461614,-1.4890073,-1.337517419,-0.237491787,0,1,0,0,0
R_01xUSzxllk9UW69,Default Response Set,Anonymous,,,2.138.148.220,0,05MAY16:18:55:00,05MAY16:19:09:00,1,600865,2,0,1,,1,,,,,,,,0,8,1,1,1,1,5,5,5,5,3,5,,5,7,3,4,3,7,4,2,5,5,7,3,1,4,6,6,7,4,5,2,5,6,7,6,6,4,1,1,7,3,6,2,6,6,1,4,1,4,3,1,,2,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,3,2,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,1,5,4,2,1,56,4,,41.54370117,1.894104004,-1,4,4,6,7,3,2,64,4,2,17,68,18,-5.75283,-1.86995,-4.8428,-0.139268,-2.07681894,-0.675067328,-1.748290626,-0.050276893,0,1,0,0,0
R_1Up9dwA1E5glMmF,Default Response Set,Anonymous,,,37.14.182.2,0,05MAY16:19:05:00,05MAY16:19:17:00,1,600875,2,0,1,,0,1,1,1,,,,,0,5,3,1,1,1,4,5,5,5,3,5,,5,6,5,1,4,7,1,1,4,7,7,4,1,7,7,7,7,3,1,7,3,3,7,1,3,7,6,2,7,2,7,2,7,6,7,2,2,7,4,1,,3,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,3,3,3,5,0,0,0,0,0,0,1,2,2,2,3,3,1,1,4,3,2,20,2,,40.21080017,0.027206421,-1,7,7,7,7,7,7,91,6,5,25,77,24,-4.54468,-3.33791,-3.18617,-2.10057,-1.640666854,-1.20501296,-1.150233572,-0.758323045,0,1,0,0,0
R_3I2UesPu5btWVjn,Default Response Set,Anonymous,,,90.175.89.141,0,05MAY16:19:12:00,05MAY16:19:23:00,1,600884,2,0,1,,0,,,,,,,,1,4,2,1,3,2,4,3,5,5,3,5,,3,7,5,2,3,7,1,2,6,7,5,5,2,7,6,7,7,5,1,6,5,5,7,2,3,5,5,2,7,6,7,2,6,5,7,3,5,5,5,1,,2,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,1,2,7,7,7,7,7,7,3,3,2,3,4,3,1,1,2,3,2,20,3,,42.23280334,-8.722595215,-1,6,7,6,6,7,6,84,5,5,25,80,27,-7.06119,-1.28138,-0.471519,1.1911,-2.54914766,-0.462588718,-0.170222237,0.429996895,0,1,0,0,0
R_9H6Kpdy5XFeftHf,Default Response Set,Anonymous,,,92.56.206.47,0,05MAY16:19:14:00,05MAY16:19:34:00,1,600888,2,0,1,,0,,,,,,,,1,6,3,1,3,3,4,5,5,5,3,5,,4,6,3,5,5,4,5,4,4,5,5,2,4,5,5,5,5,5,3,5,5,6,7,4,4,4,3,1,5,4,4,2,5,6,5,3,5,6,5,1,,2,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,2,2,5,0,0,0,0,0,0,4,4,4,4,4,2,2,2,3,3,2,37,7,graduada e,41.38879395,2.158996582,-1,3,3,4,4,5,4,56,5,4,25,67,23,-0.849186,-0.409007,-0.327227,0.308817,-0.30656313,-0.147654891,-0.118131638,0.111485477,0,1,0,0,0
R_esadLdV1jsad5Pf,Default Response Set,Anonymous,,,83.60.51.81,0,05MAY16:19:24:00,05MAY16:19:40:00,1,600901,2,0,1,,0,,,,,,,,1,4,1,1,1,1,3,2,5,5,3,5,,4,7,6,3,7,6,1,2,4,1,7,1,2,4,6,6,7,5,1,7,6,7,6,4,3,6,2,1,6,4,6,2,6,6,7,3,5,6,5,1,,4,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,2,2,2,2,2,2,6,1,4,3,17,2,,36.72669983,-4.434799194,-1,5,7,6,6,7,4,70,5,5,26,81,25,-5.07104,-5.30097,-5.3359,-0.0799421,-1.830687143,-1.913693764,-1.926303781,-0.028859756,0,1,0,0,0
R_9t2asRtgWOsP48d,Default Response Set,Anonymous,,,82.159.98.193,0,05MAY16:19:31:00,05MAY16:19:42:00,1,600910,2,0,1,,0,,,,,,,,1,6,1,2,1,1,3,5,5,5,3,5,,6,7,7,1,6,7,1,4,4,6,7,5,2,5,7,6,7,4,1,5,7,7,7,4,4,6,4,2,6,6,5,2,6,6,7,6,4,4,4,1,,1,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,7,3,2,1,37,2,,40.45539856,-3.469696045,-1,7,7,4,6,7,4,76,2,4,18,88,29,-5.75609,-0.35362,-3.77914,0.169714,-2.077995827,-0.127659728,-1.364300619,0.06126815,0,1,0,0,0
R_9YJLUuw3KlsKHJP,Default Response Set,Anonymous,,,79.157.230.124,0,05MAY16:19:30:00,05MAY16:19:52:00,1,600909,2,0,1,,0,,,,,,,,1,8,1,1,1,3,2,5,5,5,3,5,,1,6,6,1,6,7,1,2,3,7,7,4,1,7,7,7,6,6,3,6,7,7,7,1,3,7,3,1,7,4,6,2,7,1,7,1,7,6,4,1,,2,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,4,6,5,4,6,6,6,3,2,4,3,3,3,2,5,3,4,2,52,2,,40.41650391,-3.702606201,-1,7,7,6,7,5,7,87,7,5,28,76,27,-4.34362,-4.66914,-3.86596,-1.94964,-1.568082541,-1.685597938,-1.395643353,-0.703836073,0,1,0,0,0
R_6VYS9MUA29Di8S1,Default Response Set,Anonymous,,,81.61.81.129,0,05MAY16:19:35:00,05MAY16:20:01:00,1,600917,2,0,1,,0,,,,,,,,1,5,1,1,1,1,5,5,5,5,3,5,,7,6,5,3,5,5,2,3,5,7,5,4,3,5,6,6,5,5,2,5,6,7,7,4,3,6,6,3,7,4,7,2,6,6,3,4,4,5,4,1,,1,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,2,1,3,2,3,3,1,1,4,3,2,28,2,,27.99240112,-15.41920471,-1,5,6,5,5,6,4,75,4,5,23,79,25,-5.49199,-5.06268,-4.98048,-0.599582,-1.982653555,-1.827669114,-1.797994238,-0.216454033,0,1,0,0,0
R_8qsm6GzWyf0W86h,Default Response Set,Anonymous,,,88.15.164.152,0,05MAY16:19:53:00,05MAY16:20:04:00,1,600932,2,0,1,,0,,,,,,,,1,7,2,1,1,4,3,5,5,5,3,5,,6,7,5,2,7,7,1,7,3,7,3,5,2,6,7,7,6,7,1,7,6,5,7,1,1,6,4,1,7,5,7,2,6,7,3,3,6,6,6,1,,3,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,2,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,4,2,1,44,2,,40.41650391,-3.702606201,-1,6,7,1,6,7,7,81,5,7,31,75,31,-3.59526,-7.97982,-0.370764,1.56694,-1.297918427,-2.880780644,-0.133848853,0.565678226,0,1,0,0,0
R_5hgkQe1gPkY5shf,Default Response Set,Anonymous,,,213.141.33.215,0,05MAY16:20:08:00,05MAY16:20:15:00,1,600943,2,0,1,,0,,,,,,,,1,4,2,2,2,2,2,5,5,5,3,5,,5,6,6,1,2,3,2,2,6,6,6,2,2,6,7,7,7,6,3,5,7,7,5,4,2,6,5,1,6,3,5,2,5,6,6,2,2,5,3,1,,1,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,7,6,4,4,5,5,3,3,4,4,3,3,2,3,2,3,2,11,2,,43.36030579,-5.844802856,-1,7,6,6,6,5,4,77,6,6,26,78,17,-6.75532,-0.186006,-3.33776,0.728702,-2.438726074,-0.067149696,-1.204958809,0.263067415,0,1,0,0,0
R_3KtroGbWi47aTPv,Default Response Set,Anonymous,,,95.39.206.133,0,05MAY16:20:11:00,05MAY16:20:24:00,1,600946,2,0,1,,0,,,,,,,,1,6,1,1,1,1,2,3,5,5,3,5,,5,5,3,4,5,5,5,3,5,5,5,5,5,4,5,6,4,6,3,5,5,5,6,4,2,6,3,2,6,5,6,2,5,6,5,1,3,6,7,1,,3,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,2,1,3,1,4,4,4,4,4,4,4,3,3,3,2,4,3,2,1,5,4,2,37,3,,41.65519714,-4.723693848,-1,4,3,5,3,5,4,62,7,6,32,66,26,-1.27742,-5.38804,-0.261749,-0.0692304,-0.461159125,-1.94512675,-0.094493542,-0.024992744,0,1,0,0,0
R_7Um9dWBUYoIsx0h,Default Response Set,Anonymous,,,37.15.184.238,0,05MAY16:20:31:00,05MAY16:20:44:00,1,600954,2,0,1,,0,,,,,,1,,0,3,1,1,1,1,4,5,5,5,2,5,,6,7,7,2,2,7,3,5,4,6,7,4,2,6,7,7,7,6,2,3,7,5,6,2,3,6,4,1,7,2,6,2,7,4,3,2,1,6,5,1,,2,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,1,1,5,0,0,0,0,0,0,2,2,1,4,5,5,2,1,3,3,1,9,2,,42.46670532,-2.449996948,-1,6,5,3,6,6,6,77,6,5,28,77,17,-0.867874,-3.1658,-2.94297,0.727245,-0.313309651,-1.142879835,-1.062436372,0.262541426,0,1,0,0,0
R_aY1DdkvOvqzidBH,Default Response Set,Anonymous,,,47.61.99.138,0,05MAY16:20:51:00,05MAY16:21:16:00,1,600961,2,0,1,,0,,,,,,,,1,6,1,1,1,2,1,5,5,5,2,5,,6,7,7,1,2,7,1,2,4,7,6,2,1,7,7,7,7,7,1,2,6,6,6,2,2,7,3,1,7,1,0,2,5,7,2,1,2,1,1,1,,2,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4,4,3,40,1,,42.33279419,-7.696792603,-1,7,7,6,7,7,6,82,7,6,22,76,13,-1.66246,-0.343553,-1.43601,1.07713,-0.600161732,-0.124025458,-0.518411419,0.388852788,0,1,0,0,0
R_8Agg4PAltSQ8tx3,Default Response Set,Anonymous,,,89.131.166.150,0,05MAY16:21:13:00,05MAY16:21:18:00,1,600966,2,0,1,,0,,,,,,,,1,3,1,1,1,1,5,5,5,5,1,5,,7,7,1,2,6,6,2,2,7,6,6,3,2,6,6,6,7,7,2,6,7,6,7,2,4,6,7,2,6,3,7,2,7,7,7,4,6,6,5,1,,1,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,2,2,3,2,7,7,7,7,7,7,1,1,1,1,1,1,1,4,5,5,1,8,4,,38.00050354,-1.143600464,-1,6,6,6,6,6,6,79,4,4,26,90,25,-4.78066,-2.16621,0.709833,-0.642783,-1.725857575,-0.782019624,0.256255551,-0.232049949,0,1,0,0,0
R_5BxNiaKSn15oKvb,Default Response Set,Anonymous,,,109.232.64.237,0,05MAY16:22:17:00,05MAY16:22:25:00,1,600976,2,0,1,,0,,,,,,,,1,7,1,2,2,1,3,5,5,5,2,5,,2,5,5,4,2,3,5,4,3,2,5,2,4,5,5,3,4,2,3,4,4,5,6,3,4,5,5,4,3,3,5,2,4,4,4,3,6,3,5,1,,3,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,2,5,0,0,0,0,0,0,3,4,5,4,4,3,1,5,3,4,3,41,3,,40.41720581,-3.684005737,-1,4,3,4,4,5,5,53,5,4,19,63,17,-4.28685,2.44651,-2.90857,2.06897,-1.547588104,0.88321023,-1.050017689,0.746915185,0,1,0,0,0
R_etD8cExeIMjT2AZ,Default Response Set,Anonymous,,,176.83.67.28,0,05MAY16:22:59:00,05MAY16:23:25:00,1,600982,2,0,1,,0,,,,,1,,,0,7,1,1,1,1,1,3,5,5,3,5,,6,7,6,5,7,3,7,7,2,5,6,2,6,5,7,7,7,7,1,7,7,7,7,1,1,7,1,5,7,7,7,2,6,4,7,1,2,7,7,1,,3,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,2,2,5,0,0,0,0,0,0,1,1,1,1,1,1,2,6,1,2,1,46,2,,40.41650391,-3.702606201,-1,3,1,1,2,7,7,66,7,7,35,76,30,-0.419513,-0.580297,-1.81383,1.01603,-0.151447643,-0.209491989,-0.654807547,0.366795186,0,1,0,0,0
R_50kRQ1yHrjoVPtb,Default Response Set,Anonymous,,,92.57.89.8,0,06MAY16:00:05:00,06MAY16:00:11:00,1,600994,2,0,1,,0,,,,,,,,1,7,1,1,3,2,3,3,5,5,1,5,,5,7,6,1,3,6,1,2,7,7,6,3,2,7,7,6,5,3,1,2,6,7,7,2,4,6,6,3,6,2,6,2,6,5,3,3,5,5,5,6,,2,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,2,3,2,4,5,1,1,6,2,1,44,2,,41.38879395,2.158996582,-1,7,7,6,6,7,6,84,5,4,22,83,17,-4.27758,-4.76495,-4.36808,-0.524936,-1.544241558,-1.720186136,-1.576912802,-0.189506213,0,1,0,0,0
R_3WQFTHQJX1uUFiR,Default Response Set,Anonymous,,,5.83.66.75,0,06MAY16:00:27:00,06MAY16:00:34:00,1,601002,2,0,1,,0,,,,,,,,1,5,1,1,1,1,2,5,5,5,1,5,,7,7,6,2,7,2,2,2,5,6,5,7,2,6,6,6,7,6,2,7,6,6,7,2,4,6,6,2,6,7,6,2,7,6,6,2,6,7,6,4,,3,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,5,0,0,0,0,0,0,2,2,2,2,3,3,1,1,2,3,2,27,4,,37.60510254,-0.986206055,-1,6,6,6,6,6,6,78,6,4,29,84,35,-4.87181,-1.30595,-2.13157,0.895912,-1.758763475,-0.47145869,-0.7695143,0.3234316,0,1,0,0,0
R_8oFym8qFDYKWjqd,Default Response Set,Anonymous,,,79.158.42.30,0,06MAY16:00:46:00,06MAY16:01:00:00,1,601010,2,0,1,,0,,,,,,,,1,6,1,1,1,1,3,3,5,5,2,5,,4,6,3,3,6,7,1,4,4,7,5,1,3,7,7,7,7,4,2,7,7,6,7,3,5,7,4,3,6,5,7,2,5,6,6,1,1,7,4,1,,3,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,3,5,0,0,0,0,0,0,1,2,1,3,1,2,1,1,3,5,3,34,2,,42.35020447,-3.675292969,-1,5,7,4,5,6,5,80,7,3,25,74,26,-4.5552,-5.171,-1.84157,-2.3908,-1.644464661,-1.866773525,-0.664821915,-0.863098461,0,1,0,0,0
R_0jIMjrG3nlO2GS9,Default Response Set,Anonymous,,,195.53.125.210,0,06MAY16:01:03:00,06MAY16:01:06:00,1,601017,2,0,1,,0,,,,,,,,1,4,3,3,3,3,3,5,5,5,3,5,,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,,1,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,5,2,1,18,2,,40.41650391,-3.702606201,-1,4,4,4,4,4,4,52,4,4,20,60,24,-0.484441,-0.553991,-1.16188,0.837675,-0.174887185,-0.199995307,-0.419448235,0.302407564,0,1,0,0,0
R_0c8LVLZ309B0EcZ,Default Response Set,Anonymous,,,212.89.21.172,0,06MAY16:01:21:00,06MAY16:01:27:00,1,601031,2,0,1,,0,,,,,,,,1,6,1,1,1,1,2,5,5,5,3,5,,5,5,3,2,4,4,1,3,6,7,5,3,2,6,6,7,7,5,3,4,6,7,7,3,3,7,3,3,7,4,7,2,7,6,7,6,3,6,6,1,,2,,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,3,3,1,5,0,0,0,0,0,0,1,4,3,3,4,4,2,1,3,1,0,30,4,,43.36030579,-5.844802856,-1,6,7,5,6,5,5,81,2,5,24,77,22,-4.71127,-5.10179,-4.36886,-1.04683,-1.700807214,-1.841788146,-1.577194388,-0.377914239,0,1,0,0,0
R_a8yLDxaaWSgeuYB,Default Response Set,Anonymous,,,81.38.179.119,0,06MAY16:01:23:00,06MAY16:01:41:00,1,601032,2,0,1,,0,,,,,,,,1,6,1,1,1,1,4,5,5,5,3,5,,7,7,6,3,5,6,2,2,7,5,7,4,4,4,5,5,7,4,5,5,7,5,6,4,4,5,4,2,5,1,4,2,4,6,7,1,5,7,6,6,,2,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,1,5,0,0,0,0,0,0,2,2,2,2,3,2,1,1,3,5,4,35,1,,41.54330444,2.109405518,-1,5,6,6,4,3,4,61,7,4,28,87,21,-3.20867,-2.28573,-1.76229,1.9737,-1.158356257,-0.825167327,-0.636201183,0.712521931,0,1,0,0,0
R_esKXruwipXIXgqx,Default Response Set,Anonymous,,,212.231.79.146,0,06MAY16:01:36:00,06MAY16:01:45:00,1,601047,2,0,1,,0,,,,,,,,1,5,3,1,3,1,3,5,5,5,3,5,,5,5,4,4,6,6,3,4,4,5,4,5,4,5,5,5,7,7,4,6,5,5,6,4,4,4,3,2,4,5,4,2,5,6,4,3,3,6,5,1,,3,,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,1,1,1,3,3,2,3,5,5,4,25,3,,37.24479675,-6.306594849,-1,4,5,4,4,4,4,57,5,4,27,68,28,-3.75041,-0.0677327,-4.45172,0.895623,-1.353928852,-0.024452062,-1.60710753,0.323327268,0,1,0,0,0
R_5vCVeRUHcmGngHz,Default Response Set,Anonymous,,,192.101.166.23,0,06MAY16:01:46:00,06MAY16:01:49:00,1,601054,2,0,1,,0,,,,,,,,1,5,1,1,1,1,2,3,5,5,1,5,,7,6,3,2,7,6,2,4,7,6,5,7,2,7,7,7,7,5,2,7,7,5,7,4,4,6,1,3,7,6,4,2,7,7,5,2,2,4,5,1,,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,2,6,4,7,5,6,6,2,3,2,3,2,3,2,1,3,1,0,23,4,,40.41650391,-3.702606201,-1,6,6,4,6,6,4,76,6,4,24,78,34,-4.56248,1.58114,-0.699749,-0.270009,-1.647092801,0.570804543,-0.252615144,-0.097475469,0,1,0,0,0
R_0PrXiUl2SzOrBHf,Default Response Set,Anonymous,,,90.94.224.215,0,06MAY16:01:48:00,06MAY16:02:07:00,1,601056,2,0,1,,0,,,,,,,,1,5,2,1,2,1,5,5,5,5,5,5,,1,2,2,5,7,2,2,1,5,6,5,1,3,6,6,6,7,6,2,6,4,2,7,4,2,7,3,1,6,2,6,2,2,6,2,1,2,7,6,1,,1,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,5,0,0,0,0,0,0,1,2,1,1,1,2,1,2,3,3,2,27,2,,40.41720581,-3.684005737,-1,3,6,7,5,6,4,74,7,6,32,46,23,-5.19694,-4.09299,-3.66569,-2.05638,-1.876138078,-1.47760305,-1.323344236,-0.742370091,0,1,0,0,0
R_2aBzwxSsP0KRr8x,Default Response Set,Anonymous,,,2.155.48.14,0,06MAY16:02:01:00,06MAY16:02:09:00,1,601073,2,0,1,,0,,,,,,,,1,4,1,1,1,2,1,5,4,5,1,5,,6,7,1,6,6,1,7,7,6,7,2,6,7,6,5,7,6,6,7,7,7,6,6,6,5,7,1,2,6,6,6,2,6,7,2,7,2,6,7,1,,1,,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,3,2,2,15,2,,37.33790588,-5.839492798,-1,2,1,1,1,1,2,52,1,3,23,62,31,-1.48119,0.305653,-2.20735,0.370914,-0.534721771,0.110343247,-0.796871503,0.133903004,0,1,0,0,0
R_2i9jEAw9PeeHrVP,Default Response Set,Anonymous,,,213.143.48.158,0,06MAY16:02:01:00,06MAY16:02:12:00,1,601072,0,0,1,,1,,,,,,,,0,4,1,1,1,1,5,5,5,5,2,5,,7,7,6,3,6,7,1,3,5,5,7,4,3,5,5,5,7,6,2,6,6,5,7,3,2,6,7,1,2,6,6,2,7,7,7,1,3,6,6,1,,2,,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,4,4,2,4,1,2,1,5,2,1,14,2,,41.54330444,2.109405518,-1,5,7,5,5,6,5,67,7,6,31,89,29,-3.80882,-0.729192,-5.24335,1.09028,-1.375015343,-0.263244309,-1.89289247,0.393600046,0,1,0,0,0
R_b4uLf1AZdiSjY57,Default Response Set,Anonymous,,,90.106.230.166,0,06MAY16:02:09:00,06MAY16:02:16:00,1,601091,2,0,1,,0,,,,,,,,1,4,2,2,2,2,3,5,5,5,3,5,,4,4,3,5,7,3,4,5,4,5,3,5,5,5,5,5,5,4,3,7,5,4,6,6,5,5,5,2,6,7,5,2,5,5,5,3,4,5,5,1,,1,,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,2,1,1,5,0,0,0,0,0,0,3,3,3,3,2,2,2,6,2,3,2,15,2,,40.41720581,-3.684005737,-1,3,4,3,3,5,2,56,5,3,22,61,32,-2.90832,-0.0262458,-2.15063,0.46502,-1.049927437,-0.00947495,-0.776395116,0.167876044,0,1,0,0,0
